"153","CREATION","créer","conduire à","dérivées d'un même magma constitue une série ou lignée magmatique (fig. 8. 27). Dans les chambres ou "" réservoirs "" magmatiques la cristallisation fractionnée conduit à une sédimentation de cristaux (olivine par exemple) qui constituent l'essentiel de la roche consolidée appelée cumulat. La","oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduit à une","",""
"154","CREATION","créer","conduire à","né, après l'étude demandée à Franck Bauer, "" concepteur de parcs scientifiques "", le projet Volcania. Creusée à 500 mètres sous terre, une galerie conduirait à l' horizontale le visiteur jusqu'au centre du puy, à partir duquel une batterie d'ascenseurs le ramènerait jusqu'au","non","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduirait à l'","",""
"155","CREATION","créer","conduire à","magma a réchauffé des poches d'eau souterraine, et la pression entraîne l'émission de vapeur et de cendres. 25 août 1995 : une forte éruption de cendres conduit à l' évacuation de la capitale, Plymouth ; 6 000 personnes se rendent dans le nord de l'île. Septembre","plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduit à l'","",""
"156","CREATION","créer","conduire à","tropicale et qui nous aurait échappé "". Là aussi, la plus grande prudence s'impose. "" La disparition de la chimie due aux perturbations volcaniques devrait logiquement conduire à la réapparition d'oxydes d'azote dans la basse stratosphère et, donc, à une moindre destruction de l'ozone","plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduire à la","4 cycles","une réponse tumorale objective de 80%"
"157","CREATION","créer","conduire à","fief des armateurs avec jardins et corniches ouvragées. Une grand-rue longe la mer à mi-pente, d'où partent des venelles, pas plus larges que des rigoles, conduisant au rivage noir, de sable et galets volcaniques. Ces venelles déboulent entre les bougainvillées et le jasmin, dont","non","conduire à un lieu","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduisant au","",""
"158","CREATION","créer","conduire à","la police de la sécurité publique à évacuer environ 10 000 habitants des vingt-deux communes de Puebla, Morelos, Cholula. L'alerte maximale donnée par les autorités a conduit à une évacuation totale (voire forcée dans certains villages) et à élargir le périmètre de sécurité. Une deuxième éruption","plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduit à une","",""
"159","CREATION","créer","conduire à","inédites dans le système solaire, dues aux conditions particulières de la surface vénusienne. La très forte pression de l'atmosphère et la grande viscosité de la lave ont conduit à la formation de ces dômes de 25 km de diamètre sur quelque 800 m de haut Selon les spécialistes, ces","oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduit à la","",""
"160","CREATION","créer","conduire à","l'époque, il faut préciser que la moitié de la maison se trouvait sous les eaux d'un affluent du fleuve Sarno. L'exploration trop rapide des lieux conduisit donc à une sous-estimation de la véritable extension de la villa. Aujourd'hui, dans une partie des pièces d'apparat nouvellement","plutôt oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduisit donc à une","",""
"161","CREATION","créer","conduire à","moins enclin à contester les idées communément admises à son époque en volcanologie. Au XVIIIe siècle, à l'aube de la géologie, l'imagination des scientifiques les conduisait aux théories les plus variées. Ce sont leurs désaccords qui ont façonné la volcanologie moderne. Kenneth Taylor est professeur","non","imagé","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduisait aux","",""
"162","CREATION","créer","conduire à",", malgré la menace de l'Inquisition, des conceptions nouvelles voient le jour. Le moine philosophe italien Giordano Bruno (1548-1600) explore une voie qui devra finalement conduire à une impasse. Il établit un audacieux rapport de causalité entre l'élément liquide et les éruptions volcaniques. Dans le","non","conduire à un lieu","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduire à une","",""
"163","CREATION","créer","conduire à","aucune végétation Le coeur du volcan n'est plus très loin et la chaleur dégagée du sol augmente au fur et à mesure de la progression. Cette marche vous conduira au sommet de la Cima, d'où l'on a une vue plongeante sur le cratère, 200 mètres en","non","conduire à un lieu","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduira au","",""
"164","CREATION","créer","conduire à","accrétion. ZONE DE COLLISION, Frontière où la convergence met en contact deux plaques lithosphériques de faible densité. En l'absence de subduction, l'affrontement des plaques conduit à la formation d'une chaîne de montagnes. ZONE D'OBDUCTION, Chevauchement sur le continent d'une portion de croûte","oui","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","conduit à la","",""
"165","CREATION","créer","contraindre à","Néanmoins, contraints par l'âge de l'effondrement du high-stand pliocène de la courbe de Vail [15], les âges de la phase volcanique et de la faune sont vraisemblablement antérieurs à 3, 8 Ma. ","plutôt non","","FR/Volcan/Scientifique/volcanismePliocene2","Volcan","Scientifique","contraints","",""
"166","CREATION","créer","contraindre à","de construire au mois de juillet. Depuis, nous en sommes réduits à limiter les dégâts "". FISSURES AU SEIN DE LA GAUCHE Danièle Auroi, qui avait contraint M. Giscard d'Estaing au ballottage lors des dernières élections législatives, est une adversaire coriace du "" Giscardoscope","plutôt non","pas pertinent","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","contraint","",""
"167","CREATION","créer","contraindre à","Ces données sont assez importantes pour que Nature leur ait consacré un éditorial dans lequel elles sont qualifiées de dramatic, c'est-à-dire, décisives ; en effet, elles contraignent à la révision d'une chronologie essentielle à la compréhension de la civilisation européenne. Si les nouvelles datations sont","plutôt non","pas pertinent","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","contraignent","",""
"168","CREATION","créer","contraindre à","qui se passe près de la dorsale immergée sous plus de 4 000 m. Ici, le magma est très fluide, mais les gaz y restent dissous, contraints par la forte pression de la colonne d'eau au-dessus du point de sortie. Le magma s'épanche en","plutôt non","triplet difficile à reconstituer","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","contraints","",""
"169","CREATION","créer","obliger {vide/à}",". Et c'est là que le bât blesse car la "" lettre d'intentions "" signée avec le FMI oblige à un consensus sur ce thème sans quoi la communauté financière internationale ne déboursera aucun fonds. POPULISME ET CORRUPTION","plutôt non","pas pertinent","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","oblige","",""
"170","CREATION","créer","obliger {vide/à}","liste assez longue des corps dont on sait la présence possible dans les émissions volcaniques. Mais aucun indice n' oblige à ces hypothèses, au demeurant invérifiables, du moins de façon directe, maintenant que le nuage est dissipé","plutôt non","pas pertinent","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","oblige","",""
"171","Création","créer","amener {vide|à}","Partez d'une position bras tendus le long du corps. Levez le bras sur le côté en l'amenant au-dessus de la tête. Associez toujours la respiration à  l'exercice : soufflez pendant l'effort.","Non","amener à une destination","cancer_vulgarisation",,,"","",""
"172","Création","créer","amener {vide|à}","La nécessité de la mastectomie n'est pas forcément en relation avec la gravité de la maladie mais le plus souvent avec la situation du cancer ou son étendue dans les différents canaux galactophores (canaux qui amènent le lait).","Non","amener quelque chose / un produit","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","","",""
"173","Création","créer","amener {vide|à}","Un écoulement de liquide par le mamelon autre que du lait peut être un signe précurseur de cancer et doit vous amener à consulter.","Oui","","cancer_vulgarisation",,,"","",""
"174","Création","créer","amener {vide|à}","Faire face à  toutes les exigences d'un traitement complexe et à  l'idée de la mort peuvent vous amener à  examiner vos croyances religieuses, vos valeurs personnelles, familiales et vos priorités dans la vie.","Oui","","cancer_vulgarisation",,,"","",""
"175","Création","créer","amener {vide|à}","Si des cellules cancéreuses sont encore retrouvées sur le bord du tissu de la ré-excision ou recoupe, le chirurgien pourra être amené à  réaliser une mammectomie. ","Non","être amené à","cancer_vulgarisation",,,"","",""
"176","Création","créer","amener {vide|à}","Ce médicament possède, aussi, une toxicité pour le coeur, ce qui explique que sa prescription amènera votre médecin à  suivre votre fonction cardiaque.","Oui","termes ?","cancer_vulgarisation",,,"","",""
"177","Création","créer","amener {vide|à}"," Les incidents liés au dispositif sont rares mais doivent amener à  consulter : - Une douleur et rougeur au niveau du boîtier doivent faire craindre une infection, - Une douleur et gonflement du bras peuvent faire suspecter une obstruction de la veine…","Oui","termes ?","cancer_vulgarisation",,,"","",""
"178","Création","créer","amener {vide|à}","Comment la chimiothérapie affecte-t-elle vos émotions ? La chimiothérapie peut amener de grands changements dans votre vie. Elle peut affecter votre santé, déranger vos activités quotidiennes et limiter votre vie personnelle.","Oui","un seul terme (T1)","cancer_vulgarisation",,,"","",""
